grid_id,hotspot_2020,hotspot_2021,hotspot_2022,hotspot_2023,hotspot_2024,hotspot_years,hotspot_proportion,persistence_score,persistence_category,longest_hotspot_run,early_hotspot_years,late_hotspot_years,early_hotspot_rate,late_hotspot_rate,hotspot_change_score,collision_count_2020,collision_count_2021,collision_count_2022,collision_count_2023,collision_count_2024,early_mean_collision_count,late_mean_collision_count,collision_count_change,pattern_category
R059_C096,1,1,0,0,1,3,0.6,0.6,Repeated hotspot,2,2,1,1.0,0.5,-0.5,37,49,29,29,42,43.0,35.5,-7.5,Intermittent
R059_C097,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,2,3,2,2.0,2.5,0.5,Never hotspot
R059_C098,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,0,0,0,1.5,0.0,-1.5,Never hotspot
R059_C099,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,6,10,7,2.5,8.5,6.0,Never hotspot
R059_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,2,6,3,3.0,4.5,1.5,Never hotspot
R059_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,0,0,4,3,2.5,3.5,1.0,Never hotspot
R059_C102,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,1,2,3,1.0,2.5,1.5,Never hotspot
R059_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,14,17,11,11,13.0,11.0,-2.0,Never hotspot
R059_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,5,6,4,2.5,5.0,2.5,Never hotspot
R059_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,0,1,1,2.5,1.0,-1.5,Never hotspot
R059_C106,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,1,1,2,7,2.5,4.5,2.0,Never hotspot
R059_C107,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,1,3,0,1,2.5,0.5,-2.0,Never hotspot
R059_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,9,3,5,3.5,4.0,0.5,Never hotspot
R059_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,4,7,6,5,5.0,5.5,0.5,Never hotspot
R059_C110,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,39,44,67,48,68,41.5,58.0,16.5,Persistent
R059_C111,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,149,165,167,140,189,157.0,164.5,7.5,Persistent
R059_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,25,25,24,18,29,25.0,23.5,-1.5,Never hotspot
R059_C113,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,12,13,5,10,8.0,7.5,-0.5,Never hotspot
R059_C114,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,8,9,8,6,7.5,7.0,-0.5,Never hotspot
R059_C115,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,7,6,9,6,8.0,7.5,-0.5,Never hotspot
R059_C116,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,3,3,5,6,4.0,5.5,1.5,Never hotspot
R059_C117,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,85,79,89,76,85,82.0,80.5,-1.5,Persistent
R060_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,0,1,0,2.5,0.5,-2.0,Never hotspot
R060_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,1,1,0,1.0,0.5,-0.5,Never hotspot
R060_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,0,1,0,2.0,0.5,-1.5,Never hotspot
R060_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,2,1,0,0.5,0.5,0.0,Never hotspot
R060_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R060_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,3,1.0,1.5,0.5,Never hotspot
R060_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,2,2,0.5,2.0,1.5,Never hotspot
R060_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0.5,1.0,0.5,Never hotspot
R060_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,5,2,3,2.5,2.5,0.0,Never hotspot
R060_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,2,3,1,7,4.5,4.0,-0.5,Never hotspot
R060_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,0,4,0,2.0,2.0,0.0,Never hotspot
R060_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,0,3,2,2.0,2.5,0.5,Never hotspot
R060_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,7,7,5,5,5.0,5.0,0.0,Never hotspot
R060_C056,1,1,1,0,1,4,0.8,0.8,Persistent hotspot,3,2,1,1.0,0.5,-0.5,46,36,36,28,47,41.0,37.5,-3.5,Persistent
R060_C057,1,1,0,0,0,2,0.4,0.4,Repeated hotspot,2,2,0,1.0,0.0,-1.0,34,38,33,29,23,36.0,26.0,-10.0,Declining
R060_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,4,4,0.0,4.0,4.0,Never hotspot
R060_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,10,15,15,6,11.5,10.5,-1.0,Never hotspot
R060_C060,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,40,56,59,41,38,48.0,39.5,-8.5,Persistent
R060_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,14,19,13,12,13.5,12.5,-1.0,Never hotspot
R060_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,7,8,2,5,6.0,3.5,-2.5,Never hotspot
R060_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,1,2,3,2.0,2.5,0.5,Never hotspot
R060_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,1,4,1,3.0,2.5,-0.5,Never hotspot
R060_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,11,9,15,22,12.0,18.5,6.5,Never hotspot
R060_C066,0,0,0,0,1,1,0.2,0.2,Occasional hotspot,1,0,1,0.0,0.5,0.5,29,22,16,22,35,25.5,28.5,3.0,Emerging
R060_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,13,12,11,23,12.5,17.0,4.5,Never hotspot
R060_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,2,0,5,4.5,2.5,-2.0,Never hotspot
R060_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,5,5,11,12,7.5,11.5,4.0,Never hotspot
R060_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,6,3,11,9,7.5,10.0,2.5,Never hotspot
R060_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1.0,0.0,-1.0,Never hotspot
R060_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,2,4,5,3.5,4.5,1.0,Never hotspot
R060_C073,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,12,11,12,7,10.0,9.5,-0.5,Never hotspot
R060_C074,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,4,4,3,4.0,3.5,-0.5,Never hotspot
R060_C075,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,17,17,18,19,28,17.0,23.5,6.5,Never hotspot
R060_C076,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,21,8,11,12,12,14.5,12.0,-2.5,Never hotspot
R060_C077,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,7,4,5,9,6.5,7.0,0.5,Never hotspot
R060_C078,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,14,9,9,17,13.5,13.0,-0.5,Never hotspot
R060_C079,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,17,21,15,15,22,19.0,18.5,-0.5,Never hotspot
R060_C080,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,2,1,5,2.5,3.0,0.5,Never hotspot
R060_C081,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,3,2,1,0.5,1.5,1.0,Never hotspot
R060_C082,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,3,1,1,0.0,1.0,1.0,Never hotspot
R060_C083,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,1,2,1.0,1.5,0.5,Never hotspot
R060_C084,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,1,1,2,3.5,1.5,-2.0,Never hotspot
R060_C085,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,0,1,2,1,2.0,1.5,-0.5,Never hotspot
R060_C086,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,0,0,3,3.0,1.5,-1.5,Never hotspot
R060_C087,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,5,1,1.5,3.0,1.5,Never hotspot
R060_C088,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,2,1,2,2.5,1.5,-1.0,Never hotspot
R060_C089,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,11,8,19,19,10.0,19.0,9.0,Never hotspot
R060_C090,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,6,7,1,9,5.0,5.0,0.0,Never hotspot
R060_C091,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,2,3,3,0.5,3.0,2.5,Never hotspot
R060_C092,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,3,5,7,2,6.0,4.5,-1.5,Never hotspot
R060_C093,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,2,4,5,3.0,4.5,1.5,Never hotspot
R060_C094,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0.5,1.0,0.5,Never hotspot
R060_C095,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,2,3,9,6,5.0,7.5,2.5,Never hotspot
R060_C096,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,7,15,21,20,9.5,20.5,11.0,Never hotspot
R060_C097,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,6,6,8,4.0,7.0,3.0,Never hotspot
R060_C098,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,1,2,2,2.0,2.0,0.0,Never hotspot
R060_C099,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,6,10,8,5,8.5,6.5,-2.0,Never hotspot
R060_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0.0,1.0,1.0,Never hotspot
R060_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,4,5,3,0.5,4.0,3.5,Never hotspot
R060_C102,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,4,1,0,1,2.0,0.5,-1.5,Never hotspot
R060_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,3,3,2,4.0,2.5,-1.5,Never hotspot
R060_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,4,2,2,4.0,2.0,-2.0,Never hotspot
R060_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,6,3,5,3,5.0,4.0,-1.0,Never hotspot
R060_C106,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,19,23,17,13,26,21.0,19.5,-1.5,Never hotspot
R060_C107,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,10,4,3,8,8.0,5.5,-2.5,Never hotspot
R060_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,5,13,17,14,5.5,15.5,10.0,Never hotspot
R060_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,5,7,6,5,7.0,5.5,-1.5,Never hotspot
R060_C110,0,0,1,0,0,1,0.2,0.2,Occasional hotspot,1,0,0,0.0,0.0,0.0,23,30,43,29,32,26.5,30.5,4.0,Intermittent
R060_C111,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,74,88,93,67,91,81.0,79.0,-2.0,Persistent
R060_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,26,23,34,23,28,24.5,25.5,1.0,Never hotspot
R060_C113,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,6,3,8,8,6.0,8.0,2.0,Never hotspot
R060_C114,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,5,2,5,4.0,3.5,-0.5,Never hotspot
R060_C115,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,18,14,8,4,13,16.0,8.5,-7.5,Never hotspot
R060_C116,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,2,1,4,3.5,2.5,-1.0,Never hotspot
R060_C117,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,12,14,9,20,9.0,14.5,5.5,Never hotspot
R061_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,7,3,3,3.0,3.0,0.0,Never hotspot
R061_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,1,1.0,0.5,-0.5,Never hotspot
R061_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,5,2,0,2.5,1.0,-1.5,Never hotspot
R061_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,2,4,0,0.5,2.0,1.5,Never hotspot
R061_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,3,0,0,0.5,0.0,-0.5,Never hotspot
R061_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R061_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,1,1,1.0,1.0,0.0,Never hotspot
R061_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,2,5,1.0,3.5,2.5,Never hotspot
R061_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,4,1,3,1,2.0,2.0,0.0,Never hotspot
R061_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,4,5,10,4.5,7.5,3.0,Never hotspot
R061_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,4,0.0,2.0,2.0,Never hotspot
R061_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,1,2,1.5,1.5,0.0,Never hotspot
R061_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,7,1,4,3,4.0,3.5,-0.5,Never hotspot
R061_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,6,3,6,2.5,4.5,2.0,Never hotspot
R061_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,16,14,11,15,15.5,13.0,-2.5,Never hotspot
R061_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,2,2,3,2.5,2.5,0.0,Never hotspot
R061_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,7,2,4,3.0,3.0,0.0,Never hotspot
R061_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,3,2,0,1.5,1.0,-0.5,Never hotspot
R061_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,10,10,5,8,10.0,6.5,-3.5,Never hotspot
R061_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,9,1,4,4.0,2.5,-1.5,Never hotspot
R061_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R061_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R061_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,3,4,6,11,3.5,8.5,5.0,Never hotspot
R061_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,5,0,4,6,3.0,5.0,2.0,Never hotspot
R061_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,9,9,9,17,12.5,13.0,0.5,Never hotspot
R061_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,5,4,11,4.0,7.5,3.5,Never hotspot
R061_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,1,1,7,1.5,4.0,2.5,Never hotspot
R061_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,0,6,5,3.0,5.5,2.5,Never hotspot
R061_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,9,12,10,11,6.5,10.5,4.0,Never hotspot
R061_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,23,23,33,24,27,23.0,25.5,2.5,Never hotspot
R061_C073,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,20,29,21,22,18.0,21.5,3.5,Never hotspot
R061_C074,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,19,19,8,22,19,19.0,20.5,1.5,Never hotspot
R061_C075,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,11,7,7,12,10.5,9.5,-1.0,Never hotspot
R061_C076,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,21,20,14,7,15,20.5,11.0,-9.5,Never hotspot
R061_C077,1,1,1,0,1,4,0.8,0.8,Persistent hotspot,3,2,1,1.0,0.5,-0.5,32,48,36,33,47,40.0,40.0,0.0,Persistent
R061_C078,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,15,14,14,12,12.5,13.0,0.5,Never hotspot
R061_C079,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,6,7,10,9,7.5,9.5,2.0,Never hotspot
R061_C080,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,8,5,6,1.0,5.5,4.5,Never hotspot
R061_C081,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,13,12,10,10,13.0,10.0,-3.0,Never hotspot
R061_C082,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,16,13,8,12,14.0,10.0,-4.0,Never hotspot
R061_C083,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,1,2,2,1.5,2.0,0.5,Never hotspot
R061_C084,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,1,0,1.0,0.5,-0.5,Never hotspot
R061_C085,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,10,4,3,1.5,3.5,2.0,Never hotspot
R061_C086,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,2,1.0,1.0,0.0,Never hotspot
R061_C087,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,3,3,0.0,3.0,3.0,Never hotspot
R061_C088,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,9,8,9,11,11.5,10.0,-1.5,Never hotspot
R061_C089,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,11,8,7,7,9.0,7.0,-2.0,Never hotspot
R061_C090,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R061_C091,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,7,6,3,4,5.0,3.5,-1.5,Never hotspot
R061_C092,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,2,7,5,4.5,6.0,1.5,Never hotspot
R061_C093,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,2,1,2,3.0,1.5,-1.5,Never hotspot
R061_C094,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,3,1,1,1.5,1.0,-0.5,Never hotspot
R061_C095,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,4,2,1,2,7.5,1.5,-6.0,Never hotspot
R061_C096,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,2,1,1,3.0,1.0,-2.0,Never hotspot
R061_C097,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,6,6,6,5,5.5,5.5,0.0,Never hotspot
R061_C098,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,4,4,9,7,5.0,8.0,3.0,Never hotspot
R061_C099,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,33,34,41,54,67,33.5,60.5,27.0,Persistent
R061_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,9,8,7,4,8.5,5.5,-3.0,Never hotspot
R061_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,5,5,4,4,5.5,4.0,-1.5,Never hotspot
R061_C102,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,1,0,3,2.0,1.5,-0.5,Never hotspot
R061_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,1,4,1,3.5,2.5,-1.0,Never hotspot
R061_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,0,1.0,0.0,-1.0,Never hotspot
R061_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,0,1,1.0,0.5,-0.5,Never hotspot
R061_C106,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,7,3,1,8,4.5,4.5,0.0,Never hotspot
R061_C107,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,2,5,2,1.5,3.5,2.0,Never hotspot
R061_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,6,3,6,1.0,4.5,3.5,Never hotspot
R061_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,9,6,9,8,7.0,8.5,1.5,Never hotspot
R061_C110,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,7,13,5,8,8.5,6.5,-2.0,Never hotspot
R061_C111,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,8,7,6,6,7.0,6.0,-1.0,Never hotspot
R061_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,11,11,3,11,8.5,7.0,-1.5,Never hotspot
R061_C113,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,4,6,4,3.5,5.0,1.5,Never hotspot
R061_C114,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,1,4,1,2.0,2.5,0.5,Never hotspot
R061_C115,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,5,7,6,9,8.5,7.5,-1.0,Never hotspot
R061_C116,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,11,9,4,6.0,6.5,0.5,Never hotspot
