grid_id,year,collision_count,fatal_count,serious_count,slight_count,total_severity_score,mean_severity_score,occupied_in_year,zero_collision_year,grid_row,grid_col,cell_size_m,cell_area_km2,centroid_easting,centroid_northing
R006_C027,2021,1,0,0,1,1.0,1.0,1,0,6,27,5000,25.0,202500.0,42500.0
R006_C027,2022,0,0,0,0,0.0,,0,1,6,27,5000,25.0,202500.0,42500.0
R006_C027,2023,0,0,0,0,0.0,,0,1,6,27,5000,25.0,202500.0,42500.0
R006_C027,2024,1,0,0,1,1.0,1.0,1,0,6,27,5000,25.0,202500.0,42500.0
R006_C040,2020,2,0,1,1,3.0,1.5,1,0,6,40,5000,25.0,267500.0,42500.0
R006_C040,2021,2,0,1,1,3.0,1.5,1,0,6,40,5000,25.0,267500.0,42500.0
R006_C040,2022,2,0,2,0,4.0,2.0,1,0,6,40,5000,25.0,267500.0,42500.0
R006_C040,2023,4,0,3,1,7.0,1.75,1,0,6,40,5000,25.0,267500.0,42500.0
R006_C040,2024,2,0,0,2,2.0,1.0,1,0,6,40,5000,25.0,267500.0,42500.0
R006_C041,2020,8,0,0,8,8.0,1.0,1,0,6,41,5000,25.0,272500.0,42500.0
R006_C041,2021,4,0,1,3,5.0,1.25,1,0,6,41,5000,25.0,272500.0,42500.0
R006_C041,2022,10,0,1,9,11.0,1.1,1,0,6,41,5000,25.0,272500.0,42500.0
R006_C041,2023,10,0,1,9,11.0,1.1,1,0,6,41,5000,25.0,272500.0,42500.0
R006_C041,2024,5,0,2,3,7.0,1.4,1,0,6,41,5000,25.0,272500.0,42500.0
R006_C042,2020,1,0,0,1,1.0,1.0,1,0,6,42,5000,25.0,277500.0,42500.0
R006_C042,2021,1,0,0,1,1.0,1.0,1,0,6,42,5000,25.0,277500.0,42500.0
R006_C042,2022,3,0,1,2,4.0,1.3333333333333333,1,0,6,42,5000,25.0,277500.0,42500.0
R006_C042,2023,1,0,0,1,1.0,1.0,1,0,6,42,5000,25.0,277500.0,42500.0
R006_C042,2024,5,0,1,4,6.0,1.2,1,0,6,42,5000,25.0,277500.0,42500.0
R006_C043,2020,0,0,0,0,0.0,,0,1,6,43,5000,25.0,282500.0,42500.0
R006_C043,2021,1,0,0,1,1.0,1.0,1,0,6,43,5000,25.0,282500.0,42500.0
R006_C043,2022,0,0,0,0,0.0,,0,1,6,43,5000,25.0,282500.0,42500.0
R006_C043,2023,0,0,0,0,0.0,,0,1,6,43,5000,25.0,282500.0,42500.0
R006_C043,2024,1,0,0,1,1.0,1.0,1,0,6,43,5000,25.0,282500.0,42500.0
R007_C020,2020,4,0,1,3,5.0,1.25,1,0,7,20,5000,25.0,167500.0,47500.0
R007_C020,2021,3,0,1,2,4.0,1.3333333333333333,1,0,7,20,5000,25.0,167500.0,47500.0
R007_C020,2022,3,0,2,1,5.0,1.6666666666666667,1,0,7,20,5000,25.0,167500.0,47500.0
R007_C020,2023,5,0,2,3,7.0,1.4,1,0,7,20,5000,25.0,167500.0,47500.0
R007_C020,2024,6,0,1,5,7.0,1.1666666666666667,1,0,7,20,5000,25.0,167500.0,47500.0
R007_C021,2020,14,1,2,11,18.0,1.2857142857142858,1,0,7,21,5000,25.0,172500.0,47500.0
R007_C021,2021,21,0,2,19,23.0,1.0952380952380953,1,0,7,21,5000,25.0,172500.0,47500.0
R007_C021,2022,14,0,6,8,20.0,1.4285714285714286,1,0,7,21,5000,25.0,172500.0,47500.0
R007_C021,2023,18,0,5,13,23.0,1.2777777777777777,1,0,7,21,5000,25.0,172500.0,47500.0
R007_C021,2024,18,0,4,14,22.0,1.2222222222222223,1,0,7,21,5000,25.0,172500.0,47500.0
R007_C022,2020,17,0,3,14,20.0,1.1764705882352942,1,0,7,22,5000,25.0,177500.0,47500.0
R007_C022,2021,24,0,6,18,30.0,1.25,1,0,7,22,5000,25.0,177500.0,47500.0
R007_C022,2022,26,0,4,22,30.0,1.1538461538461537,1,0,7,22,5000,25.0,177500.0,47500.0
R007_C022,2023,27,1,5,21,34.0,1.2592592592592593,1,0,7,22,5000,25.0,177500.0,47500.0
R007_C022,2024,12,0,3,9,15.0,1.25,1,0,7,22,5000,25.0,177500.0,47500.0
R007_C023,2020,10,1,2,7,14.0,1.4,1,0,7,23,5000,25.0,182500.0,47500.0
R007_C023,2021,15,0,4,11,19.0,1.2666666666666666,1,0,7,23,5000,25.0,182500.0,47500.0
R007_C023,2022,11,0,2,9,13.0,1.1818181818181819,1,0,7,23,5000,25.0,182500.0,47500.0
R007_C023,2023,13,0,1,12,14.0,1.0769230769230769,1,0,7,23,5000,25.0,182500.0,47500.0
R007_C023,2024,15,0,1,14,16.0,1.0666666666666667,1,0,7,23,5000,25.0,182500.0,47500.0
R007_C024,2020,5,0,1,4,6.0,1.2,1,0,7,24,5000,25.0,187500.0,47500.0
R007_C024,2021,7,0,3,4,10.0,1.4285714285714286,1,0,7,24,5000,25.0,187500.0,47500.0
R007_C024,2022,7,0,1,6,8.0,1.1428571428571428,1,0,7,24,5000,25.0,187500.0,47500.0
R007_C024,2023,8,0,3,5,11.0,1.375,1,0,7,24,5000,25.0,187500.0,47500.0
R007_C024,2024,7,1,1,5,10.0,1.4285714285714286,1,0,7,24,5000,25.0,187500.0,47500.0
R007_C025,2020,4,0,1,3,5.0,1.25,1,0,7,25,5000,25.0,192500.0,47500.0
R007_C025,2021,3,0,0,3,3.0,1.0,1,0,7,25,5000,25.0,192500.0,47500.0
R007_C025,2022,4,0,0,4,4.0,1.0,1,0,7,25,5000,25.0,192500.0,47500.0
R007_C025,2023,4,0,2,2,6.0,1.5,1,0,7,25,5000,25.0,192500.0,47500.0
R007_C025,2024,7,0,3,4,10.0,1.4285714285714286,1,0,7,25,5000,25.0,192500.0,47500.0
R007_C026,2020,3,0,1,2,4.0,1.3333333333333333,1,0,7,26,5000,25.0,197500.0,47500.0
R007_C026,2021,0,0,0,0,0.0,,0,1,7,26,5000,25.0,197500.0,47500.0
R007_C026,2022,6,0,2,4,8.0,1.3333333333333333,1,0,7,26,5000,25.0,197500.0,47500.0
R007_C026,2023,5,0,1,4,6.0,1.2,1,0,7,26,5000,25.0,197500.0,47500.0
R007_C026,2024,3,0,1,2,4.0,1.3333333333333333,1,0,7,26,5000,25.0,197500.0,47500.0
R007_C027,2020,6,0,3,3,9.0,1.5,1,0,7,27,5000,25.0,202500.0,47500.0
R007_C027,2021,5,0,0,5,5.0,1.0,1,0,7,27,5000,25.0,202500.0,47500.0
R007_C027,2022,4,0,1,3,5.0,1.25,1,0,7,27,5000,25.0,202500.0,47500.0
R007_C027,2023,7,0,3,4,10.0,1.4285714285714286,1,0,7,27,5000,25.0,202500.0,47500.0
R007_C027,2024,4,0,2,2,6.0,1.5,1,0,7,27,5000,25.0,202500.0,47500.0
R007_C035,2020,1,0,0,1,1.0,1.0,1,0,7,35,5000,25.0,242500.0,47500.0
R007_C035,2021,0,0,0,0,0.0,,0,1,7,35,5000,25.0,242500.0,47500.0
R007_C035,2022,0,0,0,0,0.0,,0,1,7,35,5000,25.0,242500.0,47500.0
R007_C035,2023,0,0,0,0,0.0,,0,1,7,35,5000,25.0,242500.0,47500.0
R007_C035,2024,0,0,0,0,0.0,,0,1,7,35,5000,25.0,242500.0,47500.0
R007_C037,2020,1,0,1,0,2.0,2.0,1,0,7,37,5000,25.0,252500.0,47500.0
R007_C037,2021,0,0,0,0,0.0,,0,1,7,37,5000,25.0,252500.0,47500.0
R007_C037,2022,1,0,0,1,1.0,1.0,1,0,7,37,5000,25.0,252500.0,47500.0
R007_C037,2023,0,0,0,0,0.0,,0,1,7,37,5000,25.0,252500.0,47500.0
R007_C037,2024,1,0,0,1,1.0,1.0,1,0,7,37,5000,25.0,252500.0,47500.0
R007_C038,2020,1,0,0,1,1.0,1.0,1,0,7,38,5000,25.0,257500.0,47500.0
R007_C038,2021,0,0,0,0,0.0,,0,1,7,38,5000,25.0,257500.0,47500.0
R007_C038,2022,1,0,0,1,1.0,1.0,1,0,7,38,5000,25.0,257500.0,47500.0
R007_C038,2023,1,0,1,0,2.0,2.0,1,0,7,38,5000,25.0,257500.0,47500.0
R007_C038,2024,1,0,0,1,1.0,1.0,1,0,7,38,5000,25.0,257500.0,47500.0
R007_C039,2020,0,0,0,0,0.0,,0,1,7,39,5000,25.0,262500.0,47500.0
R007_C039,2021,1,0,0,1,1.0,1.0,1,0,7,39,5000,25.0,262500.0,47500.0
R007_C039,2022,0,0,0,0,0.0,,0,1,7,39,5000,25.0,262500.0,47500.0
R007_C039,2023,1,0,0,1,1.0,1.0,1,0,7,39,5000,25.0,262500.0,47500.0
R007_C039,2024,0,0,0,0,0.0,,0,1,7,39,5000,25.0,262500.0,47500.0
R007_C040,2020,1,0,0,1,1.0,1.0,1,0,7,40,5000,25.0,267500.0,47500.0
R007_C040,2021,0,0,0,0,0.0,,0,1,7,40,5000,25.0,267500.0,47500.0
R007_C040,2022,1,0,0,1,1.0,1.0,1,0,7,40,5000,25.0,267500.0,47500.0
R007_C040,2023,1,0,1,0,2.0,2.0,1,0,7,40,5000,25.0,267500.0,47500.0
R007_C040,2024,4,0,2,2,6.0,1.5,1,0,7,40,5000,25.0,267500.0,47500.0
R007_C041,2020,7,0,4,3,11.0,1.5714285714285714,1,0,7,41,5000,25.0,272500.0,47500.0
R007_C041,2021,2,0,0,2,2.0,1.0,1,0,7,41,5000,25.0,272500.0,47500.0
R007_C041,2022,4,0,2,2,6.0,1.5,1,0,7,41,5000,25.0,272500.0,47500.0
R007_C041,2023,6,1,2,3,10.0,1.6666666666666667,1,0,7,41,5000,25.0,272500.0,47500.0
R007_C041,2024,2,0,0,2,2.0,1.0,1,0,7,41,5000,25.0,272500.0,47500.0
R007_C042,2020,1,0,0,1,1.0,1.0,1,0,7,42,5000,25.0,277500.0,47500.0
R007_C042,2021,2,0,0,2,2.0,1.0,1,0,7,42,5000,25.0,277500.0,47500.0
R007_C042,2022,1,0,1,0,2.0,2.0,1,0,7,42,5000,25.0,277500.0,47500.0
R007_C042,2023,0,0,0,0,0.0,,0,1,7,42,5000,25.0,277500.0,47500.0
R007_C042,2024,1,0,0,1,1.0,1.0,1,0,7,42,5000,25.0,277500.0,47500.0
R007_C043,2020,0,0,0,0,0.0,,0,1,7,43,5000,25.0,282500.0,47500.0
R007_C043,2021,1,0,0,1,1.0,1.0,1,0,7,43,5000,25.0,282500.0,47500.0
R007_C043,2022,1,0,1,0,2.0,2.0,1,0,7,43,5000,25.0,282500.0,47500.0
R007_C043,2023,2,0,1,1,3.0,1.5,1,0,7,43,5000,25.0,282500.0,47500.0
R007_C043,2024,0,0,0,0,0.0,,0,1,7,43,5000,25.0,282500.0,47500.0
R007_C044,2020,1,0,1,0,2.0,2.0,1,0,7,44,5000,25.0,287500.0,47500.0
R007_C044,2021,0,0,0,0,0.0,,0,1,7,44,5000,25.0,287500.0,47500.0
R007_C044,2022,0,0,0,0,0.0,,0,1,7,44,5000,25.0,287500.0,47500.0
R007_C044,2023,0,0,0,0,0.0,,0,1,7,44,5000,25.0,287500.0,47500.0
R007_C044,2024,0,0,0,0,0.0,,0,1,7,44,5000,25.0,287500.0,47500.0
R008_C021,2020,2,0,0,2,2.0,1.0,1,0,8,21,5000,25.0,172500.0,52500.0
R008_C021,2021,5,0,0,5,5.0,1.0,1,0,8,21,5000,25.0,172500.0,52500.0
R008_C021,2022,3,0,0,3,3.0,1.0,1,0,8,21,5000,25.0,172500.0,52500.0
R008_C021,2023,7,0,3,4,10.0,1.4285714285714286,1,0,8,21,5000,25.0,172500.0,52500.0
R008_C021,2024,3,0,1,2,4.0,1.3333333333333333,1,0,8,21,5000,25.0,172500.0,52500.0
R008_C022,2020,6,0,0,6,6.0,1.0,1,0,8,22,5000,25.0,177500.0,52500.0
R008_C022,2021,6,0,1,5,7.0,1.1666666666666667,1,0,8,22,5000,25.0,177500.0,52500.0
R008_C022,2022,11,1,2,8,15.0,1.3636363636363635,1,0,8,22,5000,25.0,177500.0,52500.0
R008_C022,2023,11,0,3,8,14.0,1.2727272727272727,1,0,8,22,5000,25.0,177500.0,52500.0
R008_C022,2024,7,0,0,7,7.0,1.0,1,0,8,22,5000,25.0,177500.0,52500.0
R008_C023,2020,10,0,4,6,14.0,1.4,1,0,8,23,5000,25.0,182500.0,52500.0
R008_C023,2021,12,0,3,9,15.0,1.25,1,0,8,23,5000,25.0,182500.0,52500.0
R008_C023,2022,12,0,6,6,18.0,1.5,1,0,8,23,5000,25.0,182500.0,52500.0
R008_C023,2023,8,0,2,6,10.0,1.25,1,0,8,23,5000,25.0,182500.0,52500.0
R008_C023,2024,7,0,1,6,8.0,1.1428571428571428,1,0,8,23,5000,25.0,182500.0,52500.0
R008_C024,2020,2,0,1,1,3.0,1.5,1,0,8,24,5000,25.0,187500.0,52500.0
R008_C024,2021,3,0,1,2,4.0,1.3333333333333333,1,0,8,24,5000,25.0,187500.0,52500.0
R008_C024,2022,4,0,1,3,5.0,1.25,1,0,8,24,5000,25.0,187500.0,52500.0
R008_C024,2023,5,0,1,4,6.0,1.2,1,0,8,24,5000,25.0,187500.0,52500.0
R008_C024,2024,2,0,1,1,3.0,1.5,1,0,8,24,5000,25.0,187500.0,52500.0
R008_C025,2020,7,0,1,6,8.0,1.1428571428571428,1,0,8,25,5000,25.0,192500.0,52500.0
R008_C025,2021,5,0,0,5,5.0,1.0,1,0,8,25,5000,25.0,192500.0,52500.0
R008_C025,2022,8,0,0,8,8.0,1.0,1,0,8,25,5000,25.0,192500.0,52500.0
R008_C025,2023,6,0,4,2,10.0,1.6666666666666667,1,0,8,25,5000,25.0,192500.0,52500.0
R008_C025,2024,4,0,1,3,5.0,1.25,1,0,8,25,5000,25.0,192500.0,52500.0
R008_C026,2020,5,0,3,2,8.0,1.6,1,0,8,26,5000,25.0,197500.0,52500.0
R008_C026,2021,5,0,1,4,6.0,1.2,1,0,8,26,5000,25.0,197500.0,52500.0
R008_C026,2022,8,0,3,5,11.0,1.375,1,0,8,26,5000,25.0,197500.0,52500.0
R008_C026,2023,10,0,1,9,11.0,1.1,1,0,8,26,5000,25.0,197500.0,52500.0
R008_C026,2024,3,0,1,2,4.0,1.3333333333333333,1,0,8,26,5000,25.0,197500.0,52500.0
R008_C027,2020,27,1,4,22,33.0,1.2222222222222223,1,0,8,27,5000,25.0,202500.0,52500.0
R008_C027,2021,34,0,6,28,40.0,1.1764705882352942,1,0,8,27,5000,25.0,202500.0,52500.0
R008_C027,2022,25,1,3,21,30.0,1.2,1,0,8,27,5000,25.0,202500.0,52500.0
R008_C027,2023,30,2,4,24,38.0,1.2666666666666666,1,0,8,27,5000,25.0,202500.0,52500.0
R008_C027,2024,31,0,5,26,36.0,1.1612903225806452,1,0,8,27,5000,25.0,202500.0,52500.0
R008_C028,2020,10,0,3,7,13.0,1.3,1,0,8,28,5000,25.0,207500.0,52500.0
R008_C028,2021,14,0,1,13,15.0,1.0714285714285714,1,0,8,28,5000,25.0,207500.0,52500.0
R008_C028,2022,13,0,3,10,16.0,1.2307692307692308,1,0,8,28,5000,25.0,207500.0,52500.0
R008_C028,2023,9,1,1,7,12.0,1.3333333333333333,1,0,8,28,5000,25.0,207500.0,52500.0
R008_C028,2024,12,0,2,10,14.0,1.1666666666666667,1,0,8,28,5000,25.0,207500.0,52500.0
R008_C029,2020,3,0,2,1,5.0,1.6666666666666667,1,0,8,29,5000,25.0,212500.0,52500.0
R008_C029,2021,2,0,0,2,2.0,1.0,1,0,8,29,5000,25.0,212500.0,52500.0
R008_C029,2022,4,1,1,2,7.0,1.75,1,0,8,29,5000,25.0,212500.0,52500.0
R008_C029,2023,2,0,0,2,2.0,1.0,1,0,8,29,5000,25.0,212500.0,52500.0
R008_C029,2024,3,0,1,2,4.0,1.3333333333333333,1,0,8,29,5000,25.0,212500.0,52500.0
R008_C030,2020,0,0,0,0,0.0,,0,1,8,30,5000,25.0,217500.0,52500.0
R008_C030,2021,0,0,0,0,0.0,,0,1,8,30,5000,25.0,217500.0,52500.0
R008_C030,2022,0,0,0,0,0.0,,0,1,8,30,5000,25.0,217500.0,52500.0
R008_C030,2023,1,0,1,0,2.0,2.0,1,0,8,30,5000,25.0,217500.0,52500.0
R008_C030,2024,1,0,0,1,1.0,1.0,1,0,8,30,5000,25.0,217500.0,52500.0
R008_C031,2020,3,0,2,1,5.0,1.6666666666666667,1,0,8,31,5000,25.0,222500.0,52500.0
R008_C031,2021,6,0,1,5,7.0,1.1666666666666667,1,0,8,31,5000,25.0,222500.0,52500.0
R008_C031,2022,6,0,0,6,6.0,1.0,1,0,8,31,5000,25.0,222500.0,52500.0
R008_C031,2023,4,0,2,2,6.0,1.5,1,0,8,31,5000,25.0,222500.0,52500.0
R008_C031,2024,6,0,1,5,7.0,1.1666666666666667,1,0,8,31,5000,25.0,222500.0,52500.0
R008_C032,2020,4,0,1,3,5.0,1.25,1,0,8,32,5000,25.0,227500.0,52500.0
R008_C032,2021,5,0,3,2,8.0,1.6,1,0,8,32,5000,25.0,227500.0,52500.0
R008_C032,2022,4,0,0,4,4.0,1.0,1,0,8,32,5000,25.0,227500.0,52500.0
R008_C032,2023,4,0,1,3,5.0,1.25,1,0,8,32,5000,25.0,227500.0,52500.0
R008_C032,2024,1,0,0,1,1.0,1.0,1,0,8,32,5000,25.0,227500.0,52500.0
R008_C033,2020,2,0,0,2,2.0,1.0,1,0,8,33,5000,25.0,232500.0,52500.0
R008_C033,2021,0,0,0,0,0.0,,0,1,8,33,5000,25.0,232500.0,52500.0
R008_C033,2022,2,0,1,1,3.0,1.5,1,0,8,33,5000,25.0,232500.0,52500.0
R008_C033,2023,0,0,0,0,0.0,,0,1,8,33,5000,25.0,232500.0,52500.0
R008_C033,2024,3,0,2,1,5.0,1.6666666666666667,1,0,8,33,5000,25.0,232500.0,52500.0
R008_C034,2020,4,0,0,4,4.0,1.0,1,0,8,34,5000,25.0,237500.0,52500.0
R008_C034,2021,2,0,0,2,2.0,1.0,1,0,8,34,5000,25.0,237500.0,52500.0
R008_C034,2022,1,0,0,1,1.0,1.0,1,0,8,34,5000,25.0,237500.0,52500.0
R008_C034,2023,3,0,1,2,4.0,1.3333333333333333,1,0,8,34,5000,25.0,237500.0,52500.0
R008_C034,2024,4,0,0,4,4.0,1.0,1,0,8,34,5000,25.0,237500.0,52500.0
R008_C035,2020,5,0,1,4,6.0,1.2,1,0,8,35,5000,25.0,242500.0,52500.0
R008_C035,2021,7,0,1,6,8.0,1.1428571428571428,1,0,8,35,5000,25.0,242500.0,52500.0
R008_C035,2022,2,0,1,1,3.0,1.5,1,0,8,35,5000,25.0,242500.0,52500.0
R008_C035,2023,8,0,1,7,9.0,1.125,1,0,8,35,5000,25.0,242500.0,52500.0
R008_C035,2024,3,0,0,3,3.0,1.0,1,0,8,35,5000,25.0,242500.0,52500.0
R008_C036,2020,89,0,13,76,102.0,1.146067415730337,1,0,8,36,5000,25.0,247500.0,52500.0
R008_C036,2021,100,2,17,81,121.0,1.21,1,0,8,36,5000,25.0,247500.0,52500.0
R008_C036,2022,89,1,19,69,110.0,1.2359550561797752,1,0,8,36,5000,25.0,247500.0,52500.0
R008_C036,2023,81,0,15,66,96.0,1.1851851851851851,1,0,8,36,5000,25.0,247500.0,52500.0
R008_C036,2024,86,1,19,66,107.0,1.244186046511628,1,0,8,36,5000,25.0,247500.0,52500.0
R008_C037,2020,31,0,5,26,36.0,1.1612903225806452,1,0,8,37,5000,25.0,252500.0,52500.0
R008_C037,2021,16,0,2,14,18.0,1.125,1,0,8,37,5000,25.0,252500.0,52500.0
R008_C037,2022,28,0,8,20,36.0,1.2857142857142858,1,0,8,37,5000,25.0,252500.0,52500.0
R008_C037,2023,29,1,5,23,36.0,1.2413793103448276,1,0,8,37,5000,25.0,252500.0,52500.0
R008_C037,2024,29,0,5,24,34.0,1.1724137931034482,1,0,8,37,5000,25.0,252500.0,52500.0
R008_C038,2020,6,1,2,3,10.0,1.6666666666666667,1,0,8,38,5000,25.0,257500.0,52500.0
R008_C038,2021,10,0,1,9,11.0,1.1,1,0,8,38,5000,25.0,257500.0,52500.0
R008_C038,2022,4,0,0,4,4.0,1.0,1,0,8,38,5000,25.0,257500.0,52500.0
R008_C038,2023,9,1,2,6,13.0,1.4444444444444444,1,0,8,38,5000,25.0,257500.0,52500.0
R008_C038,2024,6,0,2,4,8.0,1.3333333333333333,1,0,8,38,5000,25.0,257500.0,52500.0
R008_C039,2020,6,0,2,4,8.0,1.3333333333333333,1,0,8,39,5000,25.0,262500.0,52500.0
R008_C039,2021,3,0,2,1,5.0,1.6666666666666667,1,0,8,39,5000,25.0,262500.0,52500.0
R008_C039,2022,2,0,0,2,2.0,1.0,1,0,8,39,5000,25.0,262500.0,52500.0
R008_C039,2023,1,0,0,1,1.0,1.0,1,0,8,39,5000,25.0,262500.0,52500.0
R008_C039,2024,2,0,0,2,2.0,1.0,1,0,8,39,5000,25.0,262500.0,52500.0
R008_C040,2020,3,0,2,1,5.0,1.6666666666666667,1,0,8,40,5000,25.0,267500.0,52500.0
R008_C040,2021,2,1,0,1,4.0,2.0,1,0,8,40,5000,25.0,267500.0,52500.0
R008_C040,2022,2,0,0,2,2.0,1.0,1,0,8,40,5000,25.0,267500.0,52500.0
R008_C040,2023,5,0,2,3,7.0,1.4,1,0,8,40,5000,25.0,267500.0,52500.0
R008_C040,2024,5,0,1,4,6.0,1.2,1,0,8,40,5000,25.0,267500.0,52500.0
R008_C041,2020,0,0,0,0,0.0,,0,1,8,41,5000,25.0,272500.0,52500.0
R008_C041,2021,0,0,0,0,0.0,,0,1,8,41,5000,25.0,272500.0,52500.0
R008_C041,2022,0,0,0,0,0.0,,0,1,8,41,5000,25.0,272500.0,52500.0
R008_C041,2023,3,0,0,3,3.0,1.0,1,0,8,41,5000,25.0,272500.0,52500.0
R008_C041,2024,1,0,1,0,2.0,2.0,1,0,8,41,5000,25.0,272500.0,52500.0
R008_C042,2020,3,0,1,2,4.0,1.3333333333333333,1,0,8,42,5000,25.0,277500.0,52500.0
R008_C042,2021,4,0,0,4,4.0,1.0,1,0,8,42,5000,25.0,277500.0,52500.0
R008_C042,2022,5,0,4,1,9.0,1.8,1,0,8,42,5000,25.0,277500.0,52500.0
R008_C042,2023,3,0,1,2,4.0,1.3333333333333333,1,0,8,42,5000,25.0,277500.0,52500.0
R008_C042,2024,7,1,1,5,10.0,1.4285714285714286,1,0,8,42,5000,25.0,277500.0,52500.0
R008_C043,2020,0,0,0,0,0.0,,0,1,8,43,5000,25.0,282500.0,52500.0
R008_C043,2021,3,0,3,0,6.0,2.0,1,0,8,43,5000,25.0,282500.0,52500.0
R008_C043,2022,4,0,2,2,6.0,1.5,1,0,8,43,5000,25.0,282500.0,52500.0
R008_C043,2023,4,0,0,4,4.0,1.0,1,0,8,43,5000,25.0,282500.0,52500.0
R008_C043,2024,2,0,1,1,3.0,1.5,1,0,8,43,5000,25.0,282500.0,52500.0
R008_C044,2020,4,0,2,2,6.0,1.5,1,0,8,44,5000,25.0,287500.0,52500.0
R008_C044,2021,2,0,0,2,2.0,1.0,1,0,8,44,5000,25.0,287500.0,52500.0
R008_C044,2022,5,0,2,3,7.0,1.4,1,0,8,44,5000,25.0,287500.0,52500.0
R008_C044,2023,6,0,0,6,6.0,1.0,1,0,8,44,5000,25.0,287500.0,52500.0
R008_C044,2024,4,0,0,4,4.0,1.0,1,0,8,44,5000,25.0,287500.0,52500.0
R008_C045,2020,4,0,0,4,4.0,1.0,1,0,8,45,5000,25.0,292500.0,52500.0
R008_C045,2021,2,0,0,2,2.0,1.0,1,0,8,45,5000,25.0,292500.0,52500.0
R008_C045,2022,1,0,0,1,1.0,1.0,1,0,8,45,5000,25.0,292500.0,52500.0
R008_C045,2023,2,0,0,2,2.0,1.0,1,0,8,45,5000,25.0,292500.0,52500.0
R008_C045,2024,1,0,0,1,1.0,1.0,1,0,8,45,5000,25.0,292500.0,52500.0
R009_C022,2020,0,0,0,0,0.0,,0,1,9,22,5000,25.0,177500.0,57500.0
R009_C022,2021,2,0,1,1,3.0,1.5,1,0,9,22,5000,25.0,177500.0,57500.0
R009_C022,2022,2,0,0,2,2.0,1.0,1,0,9,22,5000,25.0,177500.0,57500.0
R009_C022,2023,0,0,0,0,0.0,,0,1,9,22,5000,25.0,177500.0,57500.0
R009_C022,2024,1,0,0,1,1.0,1.0,1,0,9,22,5000,25.0,177500.0,57500.0
R009_C023,2020,7,0,2,5,9.0,1.2857142857142858,1,0,9,23,5000,25.0,182500.0,57500.0
R009_C023,2021,5,1,1,3,8.0,1.6,1,0,9,23,5000,25.0,182500.0,57500.0
R009_C023,2022,8,0,2,6,10.0,1.25,1,0,9,23,5000,25.0,182500.0,57500.0
R009_C023,2023,6,0,2,4,8.0,1.3333333333333333,1,0,9,23,5000,25.0,182500.0,57500.0
R009_C023,2024,6,0,2,4,8.0,1.3333333333333333,1,0,9,23,5000,25.0,182500.0,57500.0
R009_C024,2020,7,0,3,4,10.0,1.4285714285714286,1,0,9,24,5000,25.0,187500.0,57500.0
R009_C024,2021,5,0,3,2,8.0,1.6,1,0,9,24,5000,25.0,187500.0,57500.0
R009_C024,2022,5,0,1,4,6.0,1.2,1,0,9,24,5000,25.0,187500.0,57500.0
R009_C024,2023,6,0,2,4,8.0,1.3333333333333333,1,0,9,24,5000,25.0,187500.0,57500.0
R009_C024,2024,11,0,3,8,14.0,1.2727272727272727,1,0,9,24,5000,25.0,187500.0,57500.0
R009_C025,2020,14,0,2,12,16.0,1.1428571428571428,1,0,9,25,5000,25.0,192500.0,57500.0
R009_C025,2021,13,0,2,11,15.0,1.1538461538461537,1,0,9,25,5000,25.0,192500.0,57500.0
R009_C025,2022,10,0,2,8,12.0,1.2,1,0,9,25,5000,25.0,192500.0,57500.0
R009_C025,2023,9,0,2,7,11.0,1.2222222222222223,1,0,9,25,5000,25.0,192500.0,57500.0
R009_C025,2024,8,0,0,8,8.0,1.0,1,0,9,25,5000,25.0,192500.0,57500.0
R009_C026,2020,7,1,2,4,11.0,1.5714285714285714,1,0,9,26,5000,25.0,197500.0,57500.0
R009_C026,2021,6,0,2,4,8.0,1.3333333333333333,1,0,9,26,5000,25.0,197500.0,57500.0
R009_C026,2022,10,0,2,8,12.0,1.2,1,0,9,26,5000,25.0,197500.0,57500.0
R009_C026,2023,8,1,2,5,12.0,1.5,1,0,9,26,5000,25.0,197500.0,57500.0
R009_C026,2024,9,0,4,5,13.0,1.4444444444444444,1,0,9,26,5000,25.0,197500.0,57500.0
R009_C027,2020,9,0,2,7,11.0,1.2222222222222223,1,0,9,27,5000,25.0,202500.0,57500.0
R009_C027,2021,10,0,0,10,10.0,1.0,1,0,9,27,5000,25.0,202500.0,57500.0
R009_C027,2022,11,1,4,6,17.0,1.5454545454545454,1,0,9,27,5000,25.0,202500.0,57500.0
R009_C027,2023,13,1,2,10,17.0,1.3076923076923077,1,0,9,27,5000,25.0,202500.0,57500.0
R009_C027,2024,8,0,3,5,11.0,1.375,1,0,9,27,5000,25.0,202500.0,57500.0
R009_C028,2020,7,0,3,4,10.0,1.4285714285714286,1,0,9,28,5000,25.0,207500.0,57500.0
R009_C028,2021,6,0,0,6,6.0,1.0,1,0,9,28,5000,25.0,207500.0,57500.0
R009_C028,2022,8,1,3,4,13.0,1.625,1,0,9,28,5000,25.0,207500.0,57500.0
R009_C028,2023,7,0,1,6,8.0,1.1428571428571428,1,0,9,28,5000,25.0,207500.0,57500.0
R009_C028,2024,5,1,2,2,9.0,1.8,1,0,9,28,5000,25.0,207500.0,57500.0
R009_C029,2020,1,0,0,1,1.0,1.0,1,0,9,29,5000,25.0,212500.0,57500.0
R009_C029,2021,2,0,1,1,3.0,1.5,1,0,9,29,5000,25.0,212500.0,57500.0
